"291","49.799993","72.826932","30543"
"292","49.80813603593069","72.84646198153497","30553"
"293","49.795905","72.822072","30558"
"294","49.80233","72.835556","30559"
"295","-1","-1","25006"
"296","-1","-1","25774"
"297","49.805708","72.831558","25778"
"298","49.813353","72.845761","25783"
"299","49.798969","72.821345","25790"
"300","51.128422","71.430564","23762"
"301","51.139211","71.450462","23766"
"302","51.166363","71.405456","23772"
"303","51.169418","71.437912","23775"
"304","51.169475","71.429926","23777"
"305","51.164138","71.466452","23778"
"306","51.152507","71.471132","23767"
"307","51.153738","71.490311","23780"
"308","51.156597","71.485047","23781"
"309","51.15658","71.486691","23782"
"310","51.180673","71.42883","23786"
"311","43.284394","76.862119","86836"
"312","43.238286","76.945456","79638"
"313","55.759684","37.243128","83604"
"314","43.2262","76.841988","54711"
"315","43.192669","76.82457","41077"
"316","43.207732","76.883517","80039"
"317","43.208862","76.882646","80041"
"318","43.209164","76.88137","80042"
"319","43.249759","76.957431","61117"
"320","43.204330850095815","76.88546240329742","85004"
"321","43.24193161161312","76.8959230184555","70508"
"322","43.2418612711019","76.89515054225923","70509"
"323","43.24041536482366","76.89135253429413","70510"
"324","43.192669","76.82457","41082"
"325","43.385644","77.120214","76459"
"326","43.385644","77.120214","76524"
"327","43.192617","76.627264","70667"
"328","43.192413","76.627794","70668"
"329","-1","-1","68643"
"330","43.202284","76.623383","61106"
"331","43.209966","76.610654","39199"
"332","-1","-1","39309"
"333","43.200562","76.62041","39377"
"334","43.199498","76.64152","39401"
"335","43.489634","77.040767","71450"
"336","-1","-1","66878"
"337","43.202284","76.623383","44158"
"338","43.500353","77.043364","44295"
"339","43.202284","76.623383","86340"
"340","-1","-1","26465"
"341","43.195909","76.750665","58771"
"342","43.207042","76.623599","70716"
"343","-1","-1","43168"
"344","43.380455","76.855741","34677"
"345","43.204065","76.636265","75614"
"346","-1","-1","51900"
"347","49.869101","73.191468","27199"
"348","49.877345","73.202365","27211"
"349","49.877925","73.201305","27212"
"350","49.806406","73.085485","27219"
"351","49.976273","73.215678","27860"
"352","49.978602","73.217475","27861"
"353","-1","-1","79751"
"354","-1","-1","79755"
"355","49.813823","73.092007","27221"
"356","49.815951","73.097487","27222"
"357","49.881426","73.198601","27866"
"358","-1","-1","79759"
"359","-1","-1","79760"
"360","49.811347","73.084928","27224"
"361","49.822548","73.073358","27225"
"362","49.885965","73.20055","27870"
"363","49.973348","73.220394","27872"
"364","43.36872132353572","76.85430586338045","79774"
"365","49.806406","73.085485","27878"
"366","43.36829235921708","76.85859203338624","79788"
"367","43.36830795797274","76.85903191566469","79789"
"368","43.369670883759504","76.8593215942383","79793"
"369","45.017633","78.387198","2167"
"370","45.033114","78.361884","2169"
"371","45.0153388","78.3806299","2189"
"372","45.017958","78.383794","2195"
"373","45.017958","78.383794","2204"
"374","45.017958","78.383794","2205"
"375","45.017958","78.383794","2206"
"376","45.017958","78.383794","2208"
"377","45.017958","78.383794","2209"
"378","45.017958","78.383794","2211"
"379","45.017958","78.383794","2214"
"380","45.017958","78.383794","2215"
"381","45.0178982","78.3827356","2220"
"382","45.013683","78.402568","2460"
"383","45.016072","78.402065","2464"
"384","45.018328","78.400781","2465"
"385","45.016129","78.401508","2466"
"386","45.018328","78.400781","2468"
"387","45.016875","78.400188","2470"
"388","45.011115","78.402856","2475"
"389","49.803696","72.835664","25796"
"390","49.800685","72.828621","25800"
"391","49.80536988041953","72.842685431242","25801"
"392","49.80724977552927","72.84980937838556","25802"
"393","49.80343797844753","72.84487411379814","25803"
"394","49.799946","72.818263","25805"
"395","49.797364","72.825064","25808"
"396","49.795882","72.820087","25821"
"397","49.800016","72.832574","29913"
"398","49.79626","72.818569","29924"
"399","49.8069","72.833238","28156"
"400","49.795893","72.825531","28165"
"401","49.798405","72.819862","28167"
"402","49.797574","72.825854","28168"
"403","49.804249","72.827112","28176"
"404","49.804638","72.82907","28177"
"405","49.80430699765574","72.84607037901878","28179"
"406","49.805621","72.841745","28185"
"407","49.805365","72.833274","29409"
"408","49.814509","72.849686","29416"
"409","49.809039","72.844952","29417"
"410","49.796347","72.825064","29423"
"411","49.79844","72.818479","29425"
"412","49.803231","72.831469","29426"
"413","49.804964","72.827399","29428"
"414","49.803731","72.828136","29429"
"415","49.800522","72.83057","29432"
"416","49.798551","72.83128","29433"
"417","49.799091","72.830409","29434"
"418","49.808880343653186","72.84757241606714","29437"
"419","49.804019634464574","72.84301266074182","29438"
"420","51.128422","71.430564","23788"
"421","51.183936","71.36902","23798"
"422","51.157032","71.432513","23804"
"423","51.156134","71.437993","23805"
"424","51.16603","71.422093","23807"
"425","51.187481","71.415706","23810"
"426","51.173044","71.419982","23811"
"427","51.180571","71.416433","23812"
"428","51.148862","71.461214","23820"
"429","51.180148","71.400928","23824"
"430","51.1478","71.465392","23826"
"431","51.143376","71.386286","23835"
"432","51.159461","71.505699","23837"
"433","51.154427","71.429468","23839"
"434","51.176816","71.390005","23844"
"435","51.128422","71.430564","23846"
"436","51.158229","71.483618","25331"
"437","51.128422","71.430564","25335"
"438","43.209545","76.881236","80044"
"439","43.251026","76.957988","61118"
"440","43.332283","76.946902","85780"
"441","43.244905744157954","76.95397138595582","70511"
"442","43.24512457010141","76.95028066635133","70513"
"443","43.226522","76.842842","54716"
"444","43.227212","76.843408","54717"
"445","43.226588","76.843758","54720"
"446","43.192669","76.82457","41084"
"447","43.210308","76.880993","80048"
"448","43.210669","76.880849","80050"
"449","43.208862","76.88288","80051"
"450","43.30426247314111","76.84514632914215","82601"
"451","43.246311","76.957943","61121"
"452","43.246311","76.957943","61122"
"453","43.24243608258725","76.81765079498292","83815"
"454","43.214697","76.903235","82027"
"455","43.231298","76.875792","85427"
"456","43.244890113703335","76.94680988788606","70519"
"457","49.806406","73.085485","27880"
"458","49.953037","73.198359","27889"
"459","49.899017","73.203263","27892"
"460","49.898587","73.204458","27895"
"461","49.895587","73.199185","27897"
"462","49.898727","73.209013","27898"
"463","49.898065","73.199967","27899"
"464","49.899313","73.211447","27901"
"465","49.897955","73.212202","27902"
"466","49.893719","73.212094","27903"
"467","49.887555","73.212938","27906"
"468","49.891136","73.212184","27908"
"469","49.891212","73.216487","27909"
"470","49.902875","73.193382","27910"
"471","49.8972","73.197164","27911"
"472","49.896974","73.189214","27912"
"473","49.895988","73.192609","27914"
"474","49.891246","73.191774","27916"
"475","49.887689","73.189771","27918"
"476","49.886377","73.19525","27920"
"477","49.8665","73.187525","27922"
"478","43.368970901379654","76.85513198375703","79776"
"479","49.869751","73.195286","27923"
"480","45.013683","78.402568","2483"
"481","44.9898924","78.4012938","2486"
"482","-1","-1","86243"
"483","43.24154864562499","76.89594447612764","70505"
"484","43.24152129081943","76.89519345760345","70506"
"485","43.231922","76.839392","54710"
"486","43.192669","76.82457","41074"
"487","43.20448334828494","76.88640654087068","85009"
"488","43.186122","76.866665","86986"
"489","43.226844","76.841764","54713"
"490","43.227028","76.842572","54714"
"491","43.209276","76.881002","80043"
"492","43.194726","76.633372","71719"
"493","-1","-1","71750"
"494","-1","-1","71754"
"495","43.202284","76.623383","71335"
"496","43.202284","76.623383","71336"
"497","-1","-1","68646"
"498","43.202284","76.623383","61104"
"499","43.200845","76.622099","39376"
"500","43.489634","77.040767","68736"
"501","43.385644","77.120214","43978"
"502","40.429687","49.81381","44010"
"503","40.428945","49.812858","44013"
"504","54.1763313","45.2409369","81697"
"505","43.344426","77.046768","70212"
"506","43.385644","77.120214","34967"
"507","43.385644","77.120214","34968"
"508","43.385644","77.120214","76415"
"509","43.385644","77.120214","76420"
"510","-1","-1","44166"
"511","43.197671","76.642553","44186"
"512","43.380756","76.856532","79860"
"513","43.489634","77.040767","43157"
"514","43.439004","76.959012","34732"
"515","43.204696","76.636615","75613"
"516","43.203185","76.635771","75617"
"517","43.385644","77.120214","44021"
"518","49.81312","73.104979","27184"
"519","49.879266","73.187435","27190"
"520","49.793003","73.047675","27201"
"521","49.916149","73.106524","83717"
"522","49.82933","73.092357","85482"
"523","-1","-1","79737"
"524","-1","-1","79757"
"525","49.872637","73.194927","27863"
"526","49.883812","73.19932","27868"
"527","49.881228","73.197577","27869"
"528","-1","-1","79764"
"529","-1","-1","79766"
"530","-1","-1","79761"
"531","49.806406","73.085485","27874"
"532","43.36899039960545","76.85968637466432","79781"
"533","49.806406","73.085485","27879"
"534","45.017958","78.383794","2181"
"535","45.019819","78.3795","2185"
"536","45.017958","78.383794","2200"
"537","45.017958","78.383794","2201"
"538","45.017958","78.383794","2202"
"539","45.017958","78.383794","2207"
"540","45.017958","78.383794","2210"
"541","45.017144","78.3821457","2218"
"542","45.0178982","78.3827356","2219"
"543","45.0162629","78.3608375","2228"
"544","45.018328","78.400781","2467"
"545","45.012969","78.402281","2473"
"546","45.007635","78.405596","2481"
"547","49.79701","72.819979","25792"
"548","49.808289","72.840218","25798"
"549","49.796073","72.823303","25807"
"550","49.795882","72.820087","25820"
"551","49.801266","72.834406","29914"
"552","49.802121","72.8364","29915"
"553","49.794067","72.821929","29923"
"554","49.812736","72.849974","28163"
"555","49.796475","72.825701","28166"
"556","49.792613","72.817653","28171"
"557","49.804952","72.828738","28175"
"558","49.795794","72.822638","28181"
"559","49.793305","72.821399","28191"
"560","49.806824","72.831765","29410"
"561","49.808853","72.846461","29419"
"562","49.796347","72.825064","29420"
"563","49.799981","72.831433","29435"
"564","49.80505482639855","72.84690722823143","29439"
"565","51.249713","71.382127","23792"
"566","51.167346","71.424635","23800"
"567","51.186505","71.415975","23809"
"568","51.163132","71.415302","23827"
"569","51.14962","71.475039","23832"
"570","51.143376","71.386286","23836"
"571","51.155348","71.429234","23840"
"572","51.135922","71.422695","23841"
"573","51.128422","71.430564","25334"
"574","51.128422","71.430564","25336"
"575","43.209946","76.881227","80046"
"576","43.329528","76.899912","83865"
"577","43.357176","76.989006","82233"
"578","43.348773","76.911724","80708"
"579","43.245412","76.953209","70512"
"580","43.244843222315424","76.95225477218628","70514"
"581","43.226772","76.842383","54715"
"582","43.226982","76.843237","54718"
"583","43.226686","76.84339","54719"
"584","43.210439","76.880589","80049"
"585","43.20424482530814","76.88596665859224","85008"
"586","43.249227","76.958652","61123"
"587","43.263737","76.958661","43860"
"588","43.24503860286023","76.94874644279481","70515"
"589","43.221707","76.825199","70521"
"590","43.232579","76.839365","54721"
"591","49.898413","73.089761","27890"
"592","49.802161","73.137588","27891"
"593","49.895146","73.202706","27893"
"594","49.897171","73.201242","27894"
"595","49.899991","73.213819","27900"
"596","49.887288","73.210073","27905"
"597","49.886801","73.212992","27907"
"598","44.98933","78.400305","2487"
"599","44.98933","78.400305","2489"
"600","44.996062","78.394672","2496"
"601","45.01971","78.35556","2499"
"602","45.01971","78.35556","2500"
"603","45.017321","78.355667","2503"
"604","45.017958","78.383794","2525"
"605","56.512822","60.270892","2530"
"606","45.017958","78.383794","2531"
"607","45.017958","78.383794","2532"
"608","45.017958","78.383794","2533"
"609","45.017958","78.383794","2537"
"610","45.017958","78.383794","2539"
"611","45.017958","78.383794","2543"
"612","45.017958","78.383794","2544"
"613","45.017958","78.383794","2548"
"614","45.017958","78.383794","2549"
"615","45.017958","78.383794","2553"
"616","45.017958","78.383794","2556"
"617","45.017958","78.383794","2559"
"618","45.017958","78.383794","2565"
"619","45.017958","78.383794","2567"
"620","45.017958","78.383794","2568"
"621","45.017958","78.383794","2569"
"622","49.826976","72.800558","29440"
"623","-1","-1","35556"
"624","-1","-1","35557"
"625","-1","-1","35561"
"626","-1","-1","35564"
"627","49.806028","72.831235","26410"
"628","49.808219","72.844997","26412"
"629","49.79573","72.817051","26422"
"630","49.798661","72.818982","26424"
"631","49.803691","72.831756","26427"
"632","49.803359","72.833328","26428"
"633","49.80574032593124","72.84604892134666","26435"
"634","49.806647386150004","72.84833952784538","26436"
"635","49.80817065514831","72.84857556223871","26437"
"636","49.80780715212836","72.84794256091119","26438"
"637","49.796248","72.812209","26441"
"638","49.801853","72.825944","26445"
"639","-1","-1","34756"
"640","-1","-1","38154"
"641","49.807487","72.83331","26913"
"642","49.812742","72.845482","26915"
"643","49.812975","72.848653","26918"
"644","49.8094","72.845949","26920"
"645","49.799591","72.821111","26925"
"646","49.804045","72.83464","26931"
"647","51.128422","71.430564","25338"
"648","51.128422","71.430564","25339"
"649","51.128422","71.430564","25340"
"650","51.128422","71.430564","25341"
"651","51.185449","71.405932","25342"
"652","51.183891","71.406336","25344"
"653","51.186347","71.413235","25345"
"654","51.137945","71.468949","25346"
"655","51.138233","71.468365","25347"
"656","51.13868","71.477186","25348"
"657","51.141042","71.483529","25351"
"658","51.134944","71.464745","25352"
"659","51.180639","71.402321","25354"
"660","51.151891","71.463442","25358"
"661","51.152021","71.500902","25360"
"662","51.154145","71.500093","25361"
"663","51.157054","71.512158","25362"
"664","49.898129","73.074705","27926"
"665","49.897862","73.071283","27927"
"666","49.806406","73.085485","29822"
"667","49.806406","73.085485","29825"
"668","49.918857","73.06936","29831"
"669","49.795533","73.153838","29846"
"670","49.808772","73.137489","29853"
"671","49.882297","73.196553","29859"
"672","49.772453","73.132323","29866"
"673","49.775234","73.134893","29867"
"674","49.79202","73.048394","28261"
"675","49.883318","73.202033","28270"
"676","49.888542","73.202733","28274"
"677","49.814742","73.089815","28281"
"678","49.81512","73.094666","28282"
"679","49.816183","73.098241","28283"
"680","49.810295","73.081524","28287"
"681","49.809987","73.082332","28288"
"682","49.806952","73.08341","28289"
"683","49.80351","73.087875","28291"
"684","49.79862","73.089905","28294"
"685","49.798574","73.089276","28295"
"686","45.017958","78.383794","2570"
"687","45.017958","78.383794","2572"
"688","45.017958","78.383794","2236"
"689","45.016881","78.427146","2245"
"690","45.016881","78.427146","2248"
"691","45.018774","78.426958","2249"
"692","45.016881","78.427146","2250"
"693","45.017665","78.42535","2254"
"694","45.016881","78.427146","2256"
"695","45.014861","78.430326","2257"
"696","45.016881","78.427146","2258"
"697","45.014874","78.428206","2259"
"698","45.01504","78.42764","2261"
"699","45.016881","78.427146","2262"
"700","45.01504","78.42764","2264"
"701","44.997094","78.401113","2265"
"702","45.0171222","78.3888191","2273"
"703","45.017958","78.383794","2317"
"704","45.017958","78.383794","2321"
"705","45.017958","78.383794","2323"
"706","45.017958","78.383794","2324"
"707","45.017958","78.383794","2327"
"708","45.017958","78.383794","2328"
"709","45.017958","78.383794","2329"
"710","45.017958","78.383794","2331"
"711","49.805272","72.828423","26933"
"712","49.80115","72.829879","26935"
"713","49.79894","72.832178","26936"
"714","49.806493","72.832834","28802"
"715","49.815643","72.845276","28811"
"716","49.795707","72.825091","28813"
"717","49.798399","72.823267","28816"
"718","49.800417","72.827965","28817"
"719","49.803272","72.83004","28818"
"720","49.797934","72.831918","28821"
"721","49.80744710835103","72.84896716475488","28822"
"722","49.80895304286371","72.84809276461603","28823"
"723","-1","-1","45441"
"724","-1","-1","81021"
"725","-1","-1","82860"
"726","-1","-1","26967"
"727","-1","-1","29463"
"728","43.275002","76.652075","35251"
"729","49.794352","72.823204","28836"
"730","-1","-1","28854"
"731","49.801219","72.827812","29897"
"732","43.244382121745225","76.9466543197632","70522"
"733","43.227107","76.844288","54723"
"734","43.17969971303842","76.8671737611294","86996"
"735","43.210163","76.881712","80054"
"736","43.247874","76.958733","61125"
"737","43.246364","76.958509","61127"
"738","43.263291","76.944702","43863"
"739","43.262582","76.943112","43865"
"740","43.24432741466631","76.94547951221466","70523"
"741","43.24416329313478","76.94382190704347","70524"
"742","43.219178","76.826187","70525"
"743","43.227475","76.844027","54724"
"744","43.228086","76.843641","54725"
"745","43.238286","76.945456","43062"
"746","43.238286","76.945456","43064"
"747","43.238286","76.945456","43067"
"748","43.238286","76.945456","43069"
"749","43.238286","76.945456","43070"
"750","43.238286","76.945456","43081"
"751","43.196277","76.825747","43089"
"752","50.067609","73.000289","29932"
"753","43.238286","76.945456","53836"
"754","43.238286","76.945456","53837"
"755","43.238286","76.945456","53844"
"756","43.209513","76.881945","80055"
"757","43.209342","76.882367","80057"
"758","49.797207","73.090633","28296"
"759","49.810562","73.079826","28297"
"760","49.852725","73.184435","28302"
"761","49.853811","73.181326","28303"
"762","49.853799","73.182782","28304"
"763","49.855333","73.183464","28305"
"764","49.853062","73.186222","28306"
"765","49.851505","73.181542","28307"
"766","49.852841","73.181138","28308"
"767","49.848374","73.178919","28309"
"768","49.766117","73.155805","28311"
"769","49.766867","73.152661","28313"
"770","49.768194","73.152185","28314"
"771","49.767153","73.156371","28315"
"772","43.190487","76.832763","43875"
"773","-1","-1","38233"
"774","-1","-1","38234"
"775","43.250002","76.873744","38270"
"776","43.249844","76.872998","38272"
"777","43.24452279686543","76.94006145000459","70532"
"778","43.24438993703821","76.93969130516052","70533"
"779","43.22756","76.843264","54727"
"780","43.227705","76.842949","54728"
"781","43.228138","76.842896","54729"
"782","43.329981","76.942716","43106"
"783","43.229429073478336","76.80665848427454","43129"
"784","43.625948","77.0181111","37802"
"785","43.160744","76.853621","37841"
"786","44.207617","78.177406","39531"
"787","43.238286","76.945456","53846"
"788","43.238286","76.945456","53865"
"789","43.238286","76.945456","53866"
"790","43.208205","76.883302","80058"
"791","49.90197","73.191612","27915"
"792","49.867249","73.191657","27921"
"793","45.017353","78.355632","2502"
"794","45.032235","78.371262","2523"
"795","56.512941","60.272805","2528"
"796","37.896789","58.419419","2535"
"797","45.017958","78.383794","2540"
"798","56.5146","60.272006","2541"
"799","45.017958","78.383794","2542"
"800","56.514669","60.265233","2552"
"801","45.017958","78.383794","2557"
"802","45.017958","78.383794","2562"
"803","49.796376","72.823977","29441"
"804","-1","-1","88276"
"805","-1","-1","35558"
"806","-1","-1","35559"
"807","49.805685","72.832951","26409"
"808","49.807202","72.834092","26411"
"809","49.816055","72.845572","26418"
"810","49.799644","72.826133","26425"
"811","49.800132","72.829627","26434"
"812","49.826976","72.800558","26439"
"813","49.800417","72.81935","26440"
"814","49.795422","72.820949","26442"
"815","-1","-1","34754"
"816","49.804754","72.834595","26911"
"817","49.813614","72.849336","26917"
"818","49.799033","72.824704","26928"
"819","51.18572","71.414673","25343"
"820","51.181395","71.405672","25355"
"821","51.155992","71.476558","25357"
"822","51.151541","71.499348","25359"
